id_a,id_b,friendship,proximity,sms,calls
33,57,friend,not_close,not_texted,not_called
2,5,not_friend,close,not_texted,not_called
17,80,not_friend,not_close,not_texted,not_called
16,68,not_friend,not_close,not_texted,not_called
49,69,not_friend,not_close,not_texted,not_called
7,36,not_friend,close,not_texted,not_called
11,25,friend,close,not_texted,not_called
14,45,not_friend,close,not_texted,not_called
5,65,friend,close,not_texted,called
23,52,friend,not_close,not_texted,not_called
11,81,not_friend,not_close,not_texted,not_called
1,20,not_friend,close,not_texted,not_called
22,77,friend,close,not_texted,not_called
28,57,not_friend,close,not_texted,not_called
60,79,friend,close,not_texted,not_called
6,71,friend,close,not_texted,not_called
9,59,friend,not_close,not_texted,not_called
9,26,not_friend,not_close,not_texted,not_called
7,38,not_friend,not_close,not_texted,not_called
49,67,not_friend,not_close,not_texted,not_called
47,57,friend,close,not_texted,not_called
18,50,friend,not_close,not_texted,not_called
47,81,not_friend,not_close,not_texted,not_called
16,66,not_friend,close,not_texted,not_called
14,52,friend,not_close,not_texted,not_called
16,20,not_friend,not_close,not_texted,not_called
9,66,friend,not_close,not_texted,called
7,70,not_friend,close,not_texted,not_called
25,83,friend,not_close,not_texted,not_called
28,77,friend,not_close,not_texted,not_called
10,62,not_friend,not_close,not_texted,not_called
53,56,not_friend,not_close,not_texted,not_called
2,35,not_friend,close,not_texted,not_called
58,71,not_friend,close,not_texted,not_called
41,63,not_friend,not_close,not_texted,not_called
45,69,friend,close,not_texted,not_called
24,39,not_friend,not_close,not_texted,not_called
59,74,not_friend,not_close,not_texted,not_called
39,45,friend,not_close,not_texted,not_called
31,73,not_friend,not_close,not_texted,not_called
14,27,not_friend,close,not_texted,not_called
27,33,friend,not_close,not_texted,not_called
2,62,friend,not_close,not_texted,not_called
6,78,friend,not_close,not_texted,not_called
48,61,not_friend,close,not_texted,not_called
33,71,not_friend,not_close,not_texted,not_called
17,66,friend,not_close,not_texted,not_called
45,76,not_friend,not_close,not_texted,not_called
26,76,not_friend,not_close,not_texted,not_called
25,49,not_friend,not_close,not_texted,not_called
33,39,not_friend,not_close,not_texted,not_called
30,48,friend,close,not_texted,not_called
6,30,friend,close,not_texted,not_called
39,62,friend,not_close,not_texted,not_called
6,65,friend,close,not_texted,not_called
25,28,friend,close,not_texted,not_called
22,31,not_friend,close,not_texted,not_called
75,76,not_friend,not_close,not_texted,not_called
21,76,not_friend,not_close,not_texted,not_called
38,77,not_friend,not_close,not_texted,not_called
42,57,not_friend,close,not_texted,not_called
5,40,not_friend,not_close,not_texted,called
17,24,not_friend,not_close,not_texted,not_called
21,22,not_friend,close,not_texted,not_called
13,80,not_friend,not_close,not_texted,not_called
27,80,not_friend,not_close,not_texted,not_called
33,35,not_friend,not_close,not_texted,not_called
13,77,not_friend,not_close,not_texted,not_called
2,13,friend,not_close,not_texted,not_called
6,52,friend,not_close,not_texted,not_called
38,55,not_friend,not_close,not_texted,not_called
6,83,not_friend,not_close,not_texted,not_called
19,73,not_friend,not_close,not_texted,not_called
22,82,not_friend,not_close,not_texted,not_called
8,38,not_friend,not_close,not_texted,not_called
19,82,not_friend,not_close,not_texted,not_called
39,58,not_friend,not_close,not_texted,not_called
8,49,not_friend,close,not_texted,not_called
14,18,friend,close,not_texted,not_called
19,35,friend,close,not_texted,not_called
34,80,not_friend,not_close,not_texted,not_called
48,58,not_friend,close,not_texted,not_called
31,82,not_friend,not_close,not_texted,not_called
8,70,friend,close,not_texted,called
46,69,friend,close,not_texted,not_called
13,57,not_friend,not_close,not_texted,not_called
54,80,friend,not_close,not_texted,not_called
14,67,friend,close,not_texted,not_called
8,25,not_friend,close,not_texted,not_called
29,34,not_friend,close,not_texted,not_called
21,54,not_friend,not_close,not_texted,not_called
36,80,friend,not_close,not_texted,not_called
18,34,not_friend,close,not_texted,not_called
3,78,not_friend,not_close,not_texted,not_called
31,53,not_friend,not_close,not_texted,not_called
26,50,friend,not_close,not_texted,not_called
12,54,not_friend,not_close,not_texted,not_called
3,54,not_friend,not_close,not_texted,not_called
32,83,not_friend,not_close,not_texted,not_called
5,22,not_friend,close,not_texted,not_called
59,71,friend,close,not_texted,not_called
32,72,friend,close,not_texted,not_called
66,75,not_friend,not_close,not_texted,not_called
28,40,friend,not_close,not_texted,not_called
27,66,not_friend,close,not_texted,not_called
31,66,not_friend,close,not_texted,not_called
52,53,friend,not_close,not_texted,not_called
37,47,not_friend,not_close,not_texted,not_called
33,37,not_friend,not_close,not_texted,not_called
27,46,not_friend,close,not_texted,not_called
12,78,not_friend,not_close,not_texted,not_called
57,73,friend,not_close,not_texted,not_called
41,71,not_friend,not_close,not_texted,called
7,68,not_friend,close,not_texted,not_called
5,31,not_friend,close,not_texted,not_called
40,76,friend,not_close,not_texted,not_called
11,74,not_friend,not_close,not_texted,not_called
36,64,not_friend,not_close,not_texted,not_called
25,54,not_friend,not_close,not_texted,not_called
30,64,not_friend,not_close,not_texted,not_called
31,34,not_friend,close,not_texted,not_called
48,72,friend,close,not_texted,not_called
13,59,not_friend,not_close,not_texted,not_called
30,31,not_friend,close,not_texted,not_called
45,50,friend,not_close,not_texted,not_called
64,71,friend,close,not_texted,not_called
27,48,not_friend,close,not_texted,not_called
17,48,not_friend,not_close,not_texted,not_called
50,67,friend,not_close,not_texted,called
18,29,friend,close,not_texted,not_called
43,81,not_friend,not_close,not_texted,not_called
46,74,not_friend,not_close,not_texted,not_called
27,79,not_friend,close,not_texted,not_called
57,60,not_friend,close,not_texted,not_called
9,38,friend,not_close,not_texted,not_called
29,76,friend,not_close,not_texted,called
40,48,friend,not_close,not_texted,not_called
30,79,not_friend,close,not_texted,not_called
38,60,not_friend,not_close,not_texted,not_called
22,55,not_friend,close,not_texted,not_called
65,82,not_friend,not_close,not_texted,not_called
25,38,friend,not_close,not_texted,not_called
12,16,not_friend,not_close,not_texted,not_called
10,28,friend,not_close,not_texted,not_called
60,71,friend,not_close,not_texted,not_called
37,49,not_friend,not_close,not_texted,not_called
18,19,friend,close,not_texted,called
9,12,not_friend,not_close,not_texted,not_called
4,78,not_friend,not_close,not_texted,not_called
12,76,not_friend,not_close,not_texted,not_called
39,73,not_friend,not_close,not_texted,not_called
20,77,not_friend,close,not_texted,not_called
35,48,not_friend,close,not_texted,not_called
4,27,friend,close,not_texted,called
3,16,not_friend,not_close,not_texted,not_called
24,70,not_friend,close,not_texted,not_called
13,37,not_friend,not_close,not_texted,not_called
17,56,not_friend,not_close,not_texted,not_called
20,31,not_friend,close,not_texted,not_called
34,62,not_friend,close,not_texted,not_called
4,65,not_friend,close,not_texted,not_called
33,59,not_friend,not_close,not_texted,not_called
18,75,not_friend,close,not_texted,not_called
47,74,friend,not_close,not_texted,called
52,71,friend,close,not_texted,not_called
44,68,friend,not_close,not_texted,not_called
37,65,not_friend,not_close,not_texted,not_called
28,36,friend,close,not_texted,not_called
35,79,friend,close,not_texted,not_called
35,82,not_friend,not_close,not_texted,not_called
12,30,not_friend,close,not_texted,not_called
65,73,not_friend,not_close,not_texted,not_called
5,77,friend,close,not_texted,not_called
80,82,not_friend,not_close,not_texted,not_called
41,82,not_friend,not_close,not_texted,not_called
67,81,friend,not_close,not_texted,not_called
4,47,not_friend,close,not_texted,not_called
2,47,friend,close,not_texted,not_called
44,66,not_friend,close,not_texted,not_called
6,23,friend,close,not_texted,called
5,13,not_friend,not_close,not_texted,not_called
3,30,not_friend,not_close,not_texted,not_called
21,43,friend,close,not_texted,not_called
76,80,not_friend,not_close,not_texted,not_called
1,2,not_friend,not_close,not_texted,not_called
43,58,not_friend,close,not_texted,not_called
3,76,not_friend,not_close,not_texted,not_called
20,57,not_friend,close,not_texted,not_called
40,63,not_friend,not_close,not_texted,not_called
29,57,not_friend,close,not_texted,not_called
35,55,not_friend,not_close,not_texted,not_called
31,79,friend,close,not_texted,not_called
1,42,not_friend,close,not_texted,not_called
18,77,friend,close,not_texted,not_called
32,61,not_friend,close,not_texted,not_called
62,83,not_friend,not_close,not_texted,not_called
43,74,friend,not_close,not_texted,not_called
11,80,not_friend,not_close,not_texted,not_called
28,54,friend,not_close,not_texted,not_called
33,34,not_friend,not_close,not_texted,not_called
23,43,not_friend,not_close,not_texted,not_called
9,58,not_friend,not_close,not_texted,not_called
68,75,friend,close,not_texted,called
46,83,not_friend,not_close,not_texted,not_called
55,60,not_friend,close,not_texted,not_called
9,27,not_friend,close,not_texted,not_called
42,62,friend,close,not_texted,not_called
16,67,friend,not_close,not_texted,not_called
18,57,not_friend,close,not_texted,not_called
47,56,not_friend,close,not_texted,not_called
23,64,friend,not_close,not_texted,not_called
40,41,not_friend,not_close,not_texted,not_called
33,78,not_friend,not_close,not_texted,not_called
9,67,not_friend,not_close,not_texted,not_called
16,21,friend,close,texted,called
7,77,friend,not_close,not_texted,not_called
14,51,not_friend,close,not_texted,not_called
56,82,not_friend,not_close,not_texted,not_called
10,63,not_friend,not_close,not_texted,not_called
41,64,not_friend,not_close,not_texted,not_called
58,70,not_friend,close,not_texted,not_called
1,21,not_friend,close,not_texted,not_called
28,78,friend,not_close,not_texted,not_called
49,82,friend,not_close,not_texted,not_called
23,73,friend,not_close,not_texted,not_called
37,72,not_friend,not_close,not_texted,not_called
62,65,friend,close,not_texted,not_called
43,56,not_friend,close,not_texted,not_called
9,69,friend,close,not_texted,called
10,75,not_friend,not_close,not_texted,not_called
42,69,friend,close,not_texted,not_called
3,69,not_friend,not_close,not_texted,not_called
39,84,friend,not_close,not_texted,not_called
24,49,not_friend,not_close,not_texted,not_called
15,58,not_friend,close,not_texted,not_called
35,77,not_friend,not_close,not_texted,not_called
74,84,friend,not_close,not_texted,not_called
39,71,friend,not_close,not_texted,not_called
63,71,not_friend,not_close,not_texted,not_called
15,23,not_friend,close,not_texted,not_called
24,83,not_friend,not_close,not_texted,not_called
7,17,not_friend,not_close,not_texted,not_called
20,40,friend,not_close,not_texted,not_called
15,83,not_friend,not_close,not_texted,not_called
16,47,friend,close,not_texted,not_called
42,75,not_friend,close,not_texted,not_called
20,79,friend,close,not_texted,not_called
1,32,not_friend,close,not_texted,not_called
44,53,friend,not_close,not_texted,not_called
46,72,friend,close,not_texted,not_called
21,23,friend,close,not_texted,not_called
22,81,friend,not_close,not_texted,not_called
13,74,not_friend,not_close,not_texted,not_called
17,27,not_friend,not_close,not_texted,not_called
6,82,friend,not_close,not_texted,not_called
2,43,not_friend,not_close,not_texted,not_called
6,53,friend,not_close,not_texted,not_called
33,49,not_friend,not_close,not_texted,not_called
29,33,not_friend,not_close,not_texted,not_called
2,38,friend,not_close,not_texted,not_called
17,47,not_friend,not_close,not_texted,not_called
34,81,not_friend,not_close,not_texted,not_called
8,48,not_friend,close,not_texted,not_called
39,59,friend,not_close,not_texted,not_called
19,36,friend,close,not_texted,not_called
14,64,friend,not_close,not_texted,not_called
17,58,not_friend,not_close,not_texted,not_called
48,59,not_friend,close,not_texted,not_called
8,71,not_friend,close,not_texted,not_called
8,24,not_friend,not_close,not_texted,not_called
27,81,not_friend,not_close,not_texted,not_called
51,52,friend,not_close,not_texted,not_called
33,51,not_friend,not_close,not_texted,not_called
54,81,not_friend,not_close,not_texted,not_called
29,37,not_friend,not_close,not_texted,not_called
46,68,friend,close,not_texted,not_called
40,55,not_friend,not_close,not_texted,not_called
13,60,not_friend,not_close,not_texted,not_called
53,58,not_friend,not_close,not_texted,not_called
10,83,not_friend,not_close,not_texted,not_called
36,39,not_friend,not_close,not_texted,not_called
21,30,not_friend,close,not_texted,not_called
1,45,not_friend,close,not_texted,not_called
2,72,not_friend,close,not_texted,not_called
1,10,not_friend,not_close,not_texted,not_called
54,60,friend,not_close,not_texted,not_called
18,40,friend,not_close,not_texted,not_called
23,46,friend,close,not_texted,called
23,39,friend,not_close,not_texted,not_called
34,49,friend,close,not_texted,not_called
7,28,friend,not_close,not_texted,not_called
1,69,not_friend,close,not_texted,not_called
46,59,friend,close,not_texted,not_called
7,59,not_friend,close,not_texted,not_called
1,58,not_friend,close,not_texted,not_called
11,24,friend,close,not_texted,called
16,50,not_friend,not_close,not_texted,not_called
19,58,not_friend,not_close,not_texted,not_called
8,66,not_friend,close,not_texted,not_called
39,65,friend,not_close,not_texted,not_called
2,4,not_friend,close,not_texted,not_called
7,60,not_friend,close,not_texted,not_called
16,69,not_friend,close,not_texted,not_called
64,75,not_friend,not_close,not_texted,not_called
13,70,not_friend,not_close,not_texted,not_called
7,35,not_friend,not_close,not_texted,not_called
31,36,not_friend,close,not_texted,not_called
33,54,not_friend,not_close,not_texted,not_called
5,30,friend,close,not_texted,not_called
21,78,not_friend,not_close,not_texted,not_called
45,53,not_friend,not_close,not_texted,not_called
25,53,not_friend,not_close,not_texted,not_called
11,75,not_friend,not_close,not_texted,not_called
59,78,not_friend,not_close,not_texted,not_called
74,77,not_friend,not_close,not_texted,not_called
30,65,friend,close,not_texted,called
17,72,not_friend,not_close,not_texted,not_called
48,73,not_friend,not_close,not_texted,not_called
21,62,friend,close,not_texted,not_called
27,49,friend,not_close,not_texted,not_called
32,53,friend,not_close,not_texted,not_called
43,82,friend,not_close,not_texted,not_called
22,56,not_friend,close,not_texted,not_called
57,63,friend,not_close,not_texted,not_called
72,81,friend,not_close,not_texted,not_called
46,81,friend,not_close,not_texted,not_called
50,64,not_friend,not_close,not_texted,not_called
42,70,friend,close,not_texted,not_called
32,77,friend,not_close,not_texted,called
36,65,friend,not_close,not_texted,not_called
22,76,friend,not_close,not_texted,not_called
38,61,not_friend,not_close,not_texted,not_called
71,78,friend,not_close,not_texted,not_called
30,78,friend,not_close,not_texted,not_called
29,79,friend,close,not_texted,not_called
81,84,not_friend,not_close,not_texted,not_called
14,24,not_friend,not_close,not_texted,not_called
8,80,friend,not_close,not_texted,not_called
33,72,not_friend,not_close,not_texted,not_called
7,82,not_friend,not_close,not_texted,not_called
6,79,friend,close,not_texted,called
39,44,friend,not_close,not_texted,not_called
64,82,not_friend,not_close,not_texted,not_called
15,70,not_friend,close,not_texted,not_called
2,65,not_friend,not_close,not_texted,not_called
17,61,not_friend,not_close,not_texted,not_called
48,60,not_friend,not_close,not_texted,not_called
6,22,friend,not_close,not_texted,called
68,82,not_friend,not_close,not_texted,not_called
22,78,friend,not_close,not_texted,not_called
30,49,not_friend,close,not_texted,not_called
26,77,friend,not_close,not_texted,not_called
17,29,not_friend,not_close,not_texted,not_called
42,54,not_friend,not_close,not_texted,not_called
6,64,not_friend,not_close,not_texted,not_called
22,49,friend,close,not_texted,not_called
33,81,not_friend,not_close,not_texted,not_called
6,31,not_friend,close,not_texted,not_called
38,76,not_friend,not_close,not_texted,not_called
5,41,not_friend,not_close,not_texted,not_called
12,37,not_friend,not_close,not_texted,not_called
60,84,not_friend,not_close,not_texted,not_called
37,39,not_friend,not_close,not_texted,not_called
4,46,not_friend,close,not_texted,not_called
35,76,not_friend,close,not_texted,not_called
3,68,not_friend,not_close,not_texted,not_called
35,81,friend,not_close,not_texted,not_called
31,49,not_friend,not_close,not_texted,not_called
5,12,not_friend,close,not_texted,not_called
3,37,not_friend,not_close,not_texted,not_called
3,20,not_friend,not_close,not_texted,not_called
40,46,friend,not_close,not_texted,not_called
1,3,not_friend,not_close,not_texted,not_called
40,62,friend,not_close,not_texted,not_called
20,54,friend,not_close,not_texted,not_called
3,75,not_friend,not_close,not_texted,not_called
12,68,not_friend,close,not_texted,not_called
29,56,not_friend,close,not_texted,not_called
40,50,not_friend,not_close,not_texted,not_called
32,66,friend,close,not_texted,not_called
20,47,friend,close,not_texted,not_called
43,77,friend,not_close,not_texted,not_called
62,82,friend,not_close,not_texted,not_called
35,56,not_friend,close,not_texted,not_called
39,46,friend,not_close,not_texted,not_called
68,79,friend,close,not_texted,called
36,81,not_friend,not_close,not_texted,not_called
18,37,not_friend,not_close,not_texted,not_called
25,44,not_friend,close,not_texted,not_called
50,79,not_friend,not_close,not_texted,not_called
26,51,not_friend,not_close,not_texted,not_called
12,57,not_friend,not_close,not_texted,not_called
67,69,not_friend,close,not_texted,not_called
32,84,not_friend,not_close,not_texted,not_called
3,57,not_friend,not_close,not_texted,not_called
5,23,not_friend,close,not_texted,called
41,74,not_friend,not_close,not_texted,not_called
54,72,friend,not_close,not_texted,not_called
75,79,friend,close,not_texted,not_called
27,67,not_friend,close,not_texted,not_called
66,72,not_friend,close,not_texted,not_called
52,60,friend,close,not_texted,not_called
25,81,not_friend,not_close,not_texted,not_called
82,84,not_friend,not_close,not_texted,not_called
57,70,friend,close,not_texted,not_called
37,46,not_friend,not_close,not_texted,not_called
53,65,friend,not_close,not_texted,not_called
7,31,friend,close,not_texted,not_called
27,47,friend,close,not_texted,not_called
58,83,not_friend,not_close,not_texted,not_called
54,77,not_friend,not_close,not_texted,not_called
32,44,friend,close,not_texted,not_called
53,64,not_friend,not_close,not_texted,not_called
18,79,friend,close,not_texted,not_called
23,72,friend,close,not_texted,called
43,55,not_friend,not_close,not_texted,called
63,70,friend,not_close,not_texted,not_called
62,64,not_friend,not_close,not_texted,not_called
13,29,not_friend,not_close,not_texted,not_called
10,74,not_friend,not_close,not_texted,not_called
37,73,not_friend,not_close,not_texted,not_called
62,68,friend,close,not_texted,called
24,48,not_friend,not_close,not_texted,not_called
35,58,not_friend,close,not_texted,not_called
20,32,friend,close,not_texted,not_called
15,59,not_friend,close,not_texted,not_called
15,22,not_friend,close,not_texted,not_called
46,77,friend,close,not_texted,called
20,43,not_friend,close,not_texted,not_called
18,65,friend,close,not_texted,not_called
16,44,friend,close,not_texted,not_called
24,82,not_friend,not_close,not_texted,not_called
34,69,not_friend,close,not_texted,not_called
60,78,friend,not_close,not_texted,not_called
58,77,not_friend,not_close,not_texted,not_called
44,54,friend,not_close,not_texted,not_called
9,11,not_friend,not_close,not_texted,not_called
58,72,not_friend,close,not_texted,not_called
37,48,not_friend,not_close,not_texted,not_called
26,34,not_friend,not_close,not_texted,not_called
10,29,not_friend,not_close,not_texted,not_called
12,19,not_friend,close,not_texted,not_called
29,41,not_friend,not_close,not_texted,not_called
33,42,not_friend,not_close,not_texted,not_called
3,19,not_friend,not_close,not_texted,not_called
12,75,not_friend,not_close,not_texted,not_called
54,62,friend,not_close,not_texted,called
4,26,not_friend,not_close,not_texted,not_called
4,31,friend,close,not_texted,called
24,71,not_friend,not_close,not_texted,not_called
4,64,friend,close,not_texted,not_called
28,37,friend,not_close,not_texted,not_called
63,69,not_friend,not_close,not_texted,not_called
13,34,not_friend,not_close,not_texted,not_called
37,64,not_friend,not_close,not_texted,not_called
18,74,friend,not_close,not_texted,not_called
52,70,friend,close,not_texted,not_called
47,77,friend,close,not_texted,not_called
1,46,not_friend,close,not_texted,not_called
13,63,not_friend,not_close,not_texted,not_called
23,38,friend,not_close,not_texted,not_called
56,63,friend,not_close,texted,not_called
36,38,friend,not_close,not_texted,not_called
10,51,not_friend,not_close,not_texted,not_called
79,84,not_friend,not_close,not_texted,not_called
2,73,friend,not_close,not_texted,not_called
56,76,not_friend,close,not_texted,not_called
9,48,not_friend,not_close,not_texted,not_called
18,41,not_friend,not_close,not_texted,not_called
16,22,not_friend,not_close,not_texted,not_called
23,47,friend,close,not_texted,not_called
7,29,not_friend,close,not_texted,not_called
39,47,not_friend,not_close,not_texted,not_called
8,65,friend,close,not_texted,not_called
7,58,friend,close,not_texted,not_called
8,12,not_friend,not_close,not_texted,not_called
16,53,not_friend,not_close,not_texted,not_called
14,47,friend,close,not_texted,not_called
26,83,not_friend,not_close,not_texted,not_called
64,76,not_friend,not_close,not_texted,not_called
42,60,friend,not_close,not_texted,called
49,52,friend,not_close,not_texted,not_called
46,56,not_friend,close,not_texted,not_called
7,61,not_friend,close,not_texted,not_called
7,34,not_friend,close,not_texted,not_called
2,7,not_friend,close,not_texted,not_called
21,33,friend,not_close,not_texted,not_called
33,55,not_friend,not_close,not_texted,not_called
55,81,not_friend,not_close,not_texted,not_called
59,77,friend,close,not_texted,not_called
24,45,not_friend,not_close,not_texted,not_called
47,55,friend,close,not_texted,called
9,24,not_friend,not_close,not_texted,not_called
39,57,not_friend,not_close,not_texted,not_called
28,55,friend,not_close,not_texted,called
34,55,friend,close,not_texted,not_called
11,83,friend,not_close,not_texted,not_called
61,65,not_friend,not_close,not_texted,not_called
34,78,not_friend,not_close,not_texted,not_called
15,82,friend,not_close,not_texted,not_called
47,79,friend,close,not_texted,not_called
16,62,not_friend,close,not_texted,not_called
18,56,not_friend,close,not_texted,not_called
7,16,not_friend,close,not_texted,not_called
23,65,friend,not_close,not_texted,not_called
45,78,friend,not_close,not_texted,not_called
58,73,not_friend,not_close,not_texted,not_called
14,50,not_friend,not_close,not_texted,not_called
24,51,not_friend,not_close,not_texted,not_called
64,69,not_friend,close,not_texted,not_called
9,64,not_friend,not_close,not_texted,not_called
5,78,not_friend,not_close,not_texted,not_called
67,79,friend,close,not_texted,not_called
56,57,friend,close,not_texted,not_called
56,83,not_friend,not_close,not_texted,not_called
76,82,not_friend,not_close,not_texted,not_called
41,65,not_friend,not_close,not_texted,not_called
1,26,not_friend,not_close,not_texted,not_called
10,60,not_friend,not_close,not_texted,not_called
33,73,not_friend,not_close,not_texted,not_called
15,60,not_friend,close,not_texted,not_called
45,74,not_friend,not_close,not_texted,not_called
60,66,not_friend,not_close,not_texted,not_called
48,63,not_friend,not_close,not_texted,not_called
7,83,not_friend,not_close,not_texted,not_called
14,25,not_friend,close,not_texted,not_called
2,64,not_friend,not_close,not_texted,not_called
22,79,friend,close,not_texted,not_called
17,60,not_friend,not_close,not_texted,not_called
32,42,not_friend,close,not_texted,not_called
6,25,not_friend,not_close,not_texted,not_called
27,31,friend,close,not_texted,called
42,55,not_friend,close,not_texted,not_called
37,62,not_friend,not_close,not_texted,not_called
17,28,friend,not_close,not_texted,not_called
38,75,friend,not_close,not_texted,not_called
33,77,not_friend,not_close,not_texted,not_called
22,37,not_friend,not_close,not_texted,not_called
6,67,friend,close,not_texted,called
30,46,friend,close,not_texted,called
33,80,not_friend,not_close,not_texted,not_called
26,74,friend,not_close,not_texted,not_called
5,42,friend,close,not_texted,not_called
23,68,friend,close,not_texted,not_called
38,59,friend,not_close,not_texted,called
8,83,friend,not_close,not_texted,not_called
11,16,friend,close,texted,called
8,34,not_friend,close,not_texted,not_called
11,69,not_friend,close,not_texted,not_called
62,77,not_friend,not_close,not_texted,called
25,63,not_friend,not_close,not_texted,not_called
59,76,not_friend,not_close,not_texted,called
22,80,not_friend,not_close,not_texted,not_called
22,44,friend,close,not_texted,called
67,77,not_friend,not_close,not_texted,called
17,26,not_friend,not_close,not_texted,not_called
19,20,friend,close,not_texted,not_called
2,42,not_friend,close,not_texted,not_called
19,75,not_friend,close,not_texted,not_called
2,39,friend,not_close,not_texted,not_called
6,81,friend,not_close,not_texted,not_called
34,77,friend,not_close,not_texted,not_called
33,48,not_friend,not_close,not_texted,not_called
17,46,friend,not_close,not_texted,not_called
38,57,not_friend,not_close,not_texted,not_called
14,65,friend,not_close,not_texted,called
35,36,not_friend,close,not_texted,not_called
25,70,not_friend,close,not_texted,not_called
29,36,friend,close,not_texted,not_called
54,82,not_friend,not_close,not_texted,not_called
6,49,friend,not_close,not_texted,not_called
17,59,friend,not_close,not_texted,not_called
19,37,friend,not_close,not_texted,not_called
11,58,friend,close,not_texted,not_called
54,70,friend,not_close,not_texted,called
13,75,not_friend,not_close,not_texted,not_called
8,23,friend,close,not_texted,not_called
18,64,not_friend,close,not_texted,not_called
19,68,friend,not_close,not_texted,not_called
11,34,friend,close,not_texted,not_called
35,61,not_friend,not_close,not_texted,not_called
9,80,not_friend,not_close,not_texted,not_called
5,20,friend,close,not_texted,not_called
50,78,not_friend,not_close,not_texted,not_called
3,56,not_friend,not_close,not_texted,not_called
18,36,friend,close,not_texted,not_called
36,53,not_friend,not_close,not_texted,not_called
73,84,not_friend,not_close,not_texted,not_called
36,82,not_friend,not_close,not_texted,not_called
60,61,not_friend,not_close,not_texted,not_called
57,62,not_friend,not_close,not_texted,not_called
19,72,friend,close,not_texted,called
77,81,friend,not_close,not_texted,not_called
57,71,not_friend,not_close,not_texted,not_called
66,73,friend,not_close,not_texted,not_called
30,51,not_friend,close,not_texted,not_called
30,84,not_friend,not_close,not_texted,not_called
36,72,friend,close,not_texted,not_called
27,68,not_friend,close,not_texted,not_called
27,44,not_friend,close,not_texted,not_called
12,56,not_friend,not_close,not_texted,not_called
30,68,friend,not_close,not_texted,not_called
26,52,friend,not_close,not_texted,not_called
6,10,friend,not_close,not_texted,not_called
53,67,friend,not_close,not_texted,not_called
32,45,not_friend,close,not_texted,not_called
42,45,not_friend,not_close,not_texted,not_called
45,52,friend,close,not_texted,not_called
37,81,not_friend,not_close,not_texted,not_called
5,33,not_friend,not_close,not_texted,not_called
11,56,friend,close,not_texted,not_called
26,69,not_friend,close,not_texted,not_called
25,52,friend,close,not_texted,not_called
29,40,friend,not_close,not_texted,not_called
48,70,not_friend,close,not_texted,not_called
22,48,friend,not_close,not_texted,called
26,37,not_friend,not_close,not_texted,not_called
17,73,not_friend,not_close,not_texted,not_called
22,72,friend,close,not_texted,called
72,74,friend,not_close,not_texted,not_called
45,75,not_friend,not_close,not_texted,not_called
30,66,friend,close,not_texted,not_called
22,57,not_friend,not_close,not_texted,not_called
32,52,friend,close,not_texted,not_called
50,65,friend,not_close,not_texted,not_called
39,76,friend,not_close,not_texted,not_called
43,83,not_friend,not_close,not_texted,not_called
71,79,friend,close,not_texted,not_called
36,62,friend,close,not_texted,not_called
38,62,friend,not_close,not_texted,called
21,26,not_friend,close,not_texted,not_called
11,76,not_friend,close,not_texted,not_called
16,18,friend,close,not_texted,not_called
29,78,friend,not_close,not_texted,not_called
59,67,not_friend,close,not_texted,not_called
33,60,not_friend,not_close,not_texted,not_called
41,79,not_friend,not_close,not_texted,not_called
31,64,not_friend,close,not_texted,not_called
9,10,friend,not_close,not_texted,not_called
29,42,not_friend,close,not_texted,not_called
15,45,not_friend,not_close,not_texted,not_called
12,18,friend,close,not_texted,not_called
4,25,friend,close,not_texted,not_called
3,18,not_friend,not_close,not_texted,not_called
4,52,friend,close,texted,called
20,55,friend,close,not_texted,not_called
31,76,not_friend,not_close,not_texted,not_called
54,63,not_friend,not_close,not_texted,not_called
12,74,friend,not_close,not_texted,not_called
12,21,not_friend,close,not_texted,not_called
28,30,friend,close,not_texted,not_called
43,49,not_friend,not_close,not_texted,not_called
4,32,not_friend,close,not_texted,not_called
4,63,friend,not_close,not_texted,not_called
65,80,friend,not_close,not_texted,not_called
13,35,not_friend,not_close,not_texted,not_called
54,65,friend,not_close,not_texted,not_called
24,72,not_friend,close,not_texted,not_called
39,50,not_friend,not_close,not_texted,not_called
26,35,not_friend,close,not_texted,not_called
47,76,friend,not_close,not_texted,not_called
52,77,not_friend,not_close,not_texted,called
15,69,not_friend,close,not_texted,not_called
12,36,not_friend,not_close,not_texted,not_called
35,80,not_friend,not_close,not_texted,not_called
41,80,not_friend,not_close,not_texted,not_called
4,30,not_friend,close,not_texted,not_called
4,41,not_friend,not_close,not_texted,not_called
31,48,not_friend,not_close,not_texted,not_called
52,55,friend,close,not_texted,not_called
21,45,not_friend,not_close,not_texted,not_called
45,71,not_friend,not_close,not_texted,not_called
5,11,not_friend,close,not_texted,not_called
3,36,not_friend,not_close,not_texted,not_called
4,71,not_friend,close,not_texted,not_called
3,21,not_friend,not_close,not_texted,not_called
3,74,not_friend,not_close,not_texted,not_called
43,76,friend,not_close,not_texted,called
35,62,friend,close,not_texted,not_called
68,70,friend,close,not_texted,not_called
10,19,friend,not_close,not_texted,called
12,69,not_friend,not_close,not_texted,not_called
35,57,not_friend,close,not_texted,not_called
32,67,friend,close,not_texted,not_called
62,81,friend,not_close,not_texted,not_called
10,35,friend,not_close,not_texted,not_called
29,55,not_friend,close,not_texted,not_called
